Chn,Identifier,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Time,Dir
0,000004F1,8,2,0,0,0,1,0,0,0,1.19176,R
0,316,8,2,0,0,0,1,0,0,0,1.19978,R
0,329,8,2,0,0,0,1,0,0,0,1.20004,R
0,382,8,2,0,0,0,1,0,0,0,1.20029,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.20046,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.20072,R
0,587,8,1,0,0,0,2,0,0,0,1.20098,R
0,316,8,2,0,0,0,1,0,0,0,1.20891,R
0,329,8,2,0,0,0,1,0,0,0,1.20917,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.20942,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.20968,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.20994,R
0,382,8,2,0,0,0,1,0,0,0,1.21019,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.21045,R
0,000004C1,8,87,D3,F4,1,0,0,0,0,1.2107,R
0,000004D1,8,23,D3,F4,1,0,0,0,0,1.21088,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.21113,R
0,587,8,1,0,0,0,2,0,0,0,1.21139,R
0,370,8,2,0,0,0,1,0,0,0,1.21164,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.2119,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.21216,R
0,316,8,2,0,0,0,1,0,0,0,1.22009,R
0,329,8,2,0,0,0,1,0,0,0,1.22035,R
0,382,8,2,0,0,0,1,0,0,0,1.2206,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.22086,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.22112,R
0,587,8,1,0,0,0,2,0,0,0,1.22129,R
0,316,8,2,0,0,0,1,0,0,0,1.22922,R
0,184,8,69,D4,F4,1,0,0,0,0,1.22948,R
0,000001C7,8,3D,D3,F4,1,0,0,0,0,1.22973,R
0,000001CD,8,A1,D3,F4,1,0,0,0,0,1.22999,R
0,1E9,8,5,D4,F4,1,0,0,0,0,1.23025,R
0,329,8,2,0,0,0,1,0,0,0,1.2305,R
0,334,8,CD,D4,F4,1,0,0,0,0,1.23067,R
0,382,8,2,0,0,0,1,0,0,0,1.23093,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.23118,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.23144,R
0,587,8,1,0,0,0,2,0,0,0,1.2317,R
0,370,8,2,0,0,0,1,0,0,0,1.23195,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.23221,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.23246,R
0,316,8,2,0,0,0,1,0,0,0,1.2404,R
0,329,8,2,0,0,0,1,0,0,0,1.24066,R
0,382,8,2,0,0,0,1,0,0,0,1.24091,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.24117,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.24142,R
0,587,8,1,0,0,0,2,0,0,0,1.24168,R
0,316,8,2,0,0,0,1,0,0,0,1.24962,R
0,329,8,2,0,0,0,1,0,0,0,1.24979,R
0,382,8,2,0,0,0,1,0,0,0,1.25004,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.2503,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.25056,R
0,587,8,1,0,0,0,2,0,0,0,1.25081,R
0,370,8,2,0,0,0,1,0,0,0,1.25107,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.25132,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.25158,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.25934,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.2596,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.25986,R
0,316,8,2,0,0,0,1,0,0,0,1.26011,R
0,329,8,2,0,0,0,1,0,0,0,1.26037,R
0,382,8,2,0,0,0,1,0,0,0,1.26062,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.26088,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.26114,R
0,587,8,1,0,0,0,2,0,0,0,1.26139,R
0,120,4,F0,55,0,0,0,0,,,1.26336,R
0,316,8,2,0,0,0,1,0,0,0,1.26924,R
0,0000017D,8,C1,D3,F4,1,0,0,0,0,1.2695,R
0,0000017F,8,25,D4,F4,1,0,0,0,0,1.26976,R
0,184,8,89,D4,F4,1,0,0,0,0,1.26993,R
0,000001C7,8,5D,D3,F4,1,0,0,0,0,1.27018,R
0,000001CD,8,C1,D3,F4,1,0,0,0,0,1.27044,R
0,1E9,8,25,D4,F4,1,0,0,0,0,1.27069,R
0,329,8,2,0,0,0,1,0,0,0,1.27095,R
0,334,8,ED,D4,F4,1,0,0,0,0,1.27121,R
0,382,8,2,0,0,0,1,0,0,0,1.27138,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.27163,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.27189,R
0,587,8,1,0,0,0,2,0,0,0,1.27214,R
0,370,8,2,0,0,0,1,0,0,0,1.2724,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.27266,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.27291,R
0,316,8,2,0,0,0,1,0,0,0,1.28102,R
0,329,8,2,0,0,0,1,0,0,0,1.28128,R
0,382,8,2,0,0,0,1,0,0,0,1.28153,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.28179,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.28204,R
0,587,8,1,0,0,0,2,0,0,0,1.2823,R
0,316,8,2,0,0,0,1,0,0,0,1.29024,R
0,329,8,2,0,0,0,1,0,0,0,1.29049,R
0,382,8,2,0,0,0,1,0,0,0,1.29066,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.29092,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.29117,R
0,587,8,1,0,0,0,2,0,0,0,1.29143,R
0,370,8,2,0,0,0,1,0,0,0,1.29169,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.29194,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.2922,R
0,316,8,2,0,0,0,1,0,0,0,1.30039,R
0,329,8,2,0,0,0,1,0,0,0,1.30065,R
0,382,8,2,0,0,0,1,0,0,0,1.3009,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.30107,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.30133,R
0,587,8,1,0,0,0,2,0,0,0,1.30158,R
0,000001C7,8,E1,D3,F4,1,0,0,0,0,1.30935,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.30961,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.30986,R
0,184,8,0D,D5,F4,1,0,0,0,0,1.31012,R
0,1E9,8,A9,D4,F4,1,0,0,0,0,1.31037,R
0,316,8,2,0,0,0,1,0,0,0,1.31063,R
0,329,8,2,0,0,0,1,0,0,0,1.3108,R
0,334,8,71,D5,F4,1,0,0,0,0,1.31106,R
0,382,8,2,0,0,0,1,0,0,0,1.31131,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.31157,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.31182,R
0,587,8,1,0,0,0,2,0,0,0,1.31208,R
0,370,8,2,0,0,0,1,0,0,0,1.31234,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.31259,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.31285,R
0,316,8,2,0,0,0,1,0,0,0,1.3207,R
0,329,8,2,0,0,0,1,0,0,0,1.32096,R
0,382,8,2,0,0,0,1,0,0,0,1.32121,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.32147,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.32164,R
0,587,8,1,0,0,0,2,0,0,0,1.32189,R
0,316,8,2,0,0,0,1,0,0,0,1.32983,R
0,329,8,2,0,0,0,1,0,0,0,1.33009,R
0,382,8,2,0,0,0,1,0,0,0,1.33034,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.3306,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.33085,R
0,587,8,1,0,0,0,2,0,0,0,1.33111,R
0,370,8,2,0,0,0,1,0,0,0,1.33137,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.33162,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.33188,R
0,316,8,2,0,0,0,1,0,0,0,1.33998,R
0,329,8,2,0,0,0,1,0,0,0,1.34024,R
0,382,8,2,0,0,0,1,0,0,0,1.3405,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.34075,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.34101,R
0,587,8,1,0,0,0,2,0,0,0,1.34126,R
0,120,4,F0,55,0,0,0,0,,,1.3434,R
0,316,8,2,0,0,0,1,0,0,0,1.3492,R
0,184,8,2D,D5,F4,1,0,0,0,0,1.34946,R
0,000001C7,8,1,D4,F4,1,0,0,0,0,1.34971,R
0,000001CD,8,65,D4,F4,1,0,0,0,0,1.34988,R
0,1E9,8,C9,D4,F4,1,0,0,0,0,1.35014,R
0,329,8,2,0,0,0,1,0,0,0,1.3504,R
0,334,8,91,D5,F4,1,0,0,0,0,1.35065,R
0,382,8,2,0,0,0,1,0,0,0,1.35091,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.35116,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.35142,R
0,587,8,1,0,0,0,2,0,0,0,1.35168,R
0,370,8,2,0,0,0,1,0,0,0,1.35185,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.3521,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.35236,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.35936,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.35961,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.35987,R
0,316,8,2,0,0,0,1,0,0,0,1.36038,R
0,329,8,2,0,0,0,1,0,0,0,1.36055,R
0,382,8,2,0,0,0,1,0,0,0,1.36081,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.36106,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.36132,R
0,587,8,1,0,0,0,2,0,0,0,1.36157,R
0,0000017D,8,69,D4,F4,1,0,0,0,0,1.36268,R
0,0000017F,8,CD,D4,F4,1,0,0,0,0,1.36294,R
0,316,8,2,0,0,0,1,0,0,0,1.36951,R
0,329,8,2,0,0,0,1,0,0,0,1.36977,R
0,382,8,2,0,0,0,1,0,0,0,1.37002,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.37028,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.37053,R
0,587,8,1,0,0,0,2,0,0,0,1.37079,R
0,370,8,2,0,0,0,1,0,0,0,1.37096,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.37122,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.37147,R
0,316,8,2,0,0,0,1,0,0,0,1.37966,R
0,329,8,2,0,0,0,1,0,0,0,1.37992,R
0,382,8,2,0,0,0,1,0,0,0,1.38018,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.38043,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.38069,R
0,587,8,1,0,0,0,2,0,0,0,1.38094,R
0,316,8,2,0,0,0,1,0,0,0,1.38888,R
0,329,8,2,0,0,0,1,0,0,0,1.38914,R
0,382,8,2,0,0,0,1,0,0,0,1.38931,R
0,184,8,B1,D5,F4,1,0,0,0,0,1.38956,R
0,000001C7,8,85,D4,F4,1,0,0,0,0,1.38982,R
0,000001CD,8,E9,D4,F4,1,0,0,0,0,1.39008,R
0,1E9,8,4D,D5,F4,1,0,0,0,0,1.39033,R
0,334,8,15,D6,F4,1,0,0,0,0,1.39059,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.39076,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.39101,R
0,587,8,1,0,0,0,2,0,0,0,1.39127,R
0,370,8,2,0,0,0,1,0,0,0,1.39153,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.39178,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.39204,R
0,316,8,2,0,0,0,1,0,0,0,1.39997,R
0,329,8,2,0,0,0,1,0,0,0,1.40023,R
0,382,8,2,0,0,0,1,0,0,0,1.40049,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.40074,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.401,R
0,587,8,1,0,0,0,2,0,0,0,1.40125,R
0,316,8,2,0,0,0,1,0,0,0,1.40919,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.40945,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.4097,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.40996,R
0,329,8,2,0,0,0,1,0,0,0,1.41013,R
0,382,8,2,0,0,0,1,0,0,0,1.41038,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.41064,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.4109,R
0,587,8,1,0,0,0,2,0,0,0,1.41115,R
0,370,8,2,0,0,0,1,0,0,0,1.41141,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.41166,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.41192,R
0,316,8,2,0,0,0,1,0,0,0,1.42003,R
0,329,8,2,0,0,0,1,0,0,0,1.4202,R
0,382,8,2,0,0,0,1,0,0,0,1.42045,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.42071,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.42097,R
0,587,8,1,0,0,0,2,0,0,0,1.42122,R
0,120,4,F0,55,0,0,0,0,,,1.42336,R
0,316,8,2,0,0,0,1,0,0,0,1.42916,R
0,184,8,D1,D5,F4,1,0,0,0,0,1.42941,R
0,000001C7,8,A5,D4,F4,1,0,0,0,0,1.42967,R
0,000001CD,8,9,D5,F4,1,0,0,0,0,1.42993,R
0,1E9,8,6D,D5,F4,1,0,0,0,0,1.4301,R
0,329,8,2,0,0,0,1,0,0,0,1.43035,R
0,334,8,35,D6,F4,1,0,0,0,0,1.43061,R
0,382,8,2,0,0,0,1,0,0,0,1.43086,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.43112,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.43138,R
0,587,8,1,0,0,0,2,0,0,0,1.43163,R
0,370,8,2,0,0,0,1,0,0,0,1.43189,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.43206,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.43232,R
0,316,8,2,0,0,0,1,0,0,0,1.44034,R
0,329,8,2,0,0,0,1,0,0,0,1.44059,R
0,382,8,2,0,0,0,1,0,0,0,1.44076,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.44102,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.44128,R
0,587,8,1,0,0,0,2,0,0,0,1.44153,R
0,316,8,2,0,0,0,1,0,0,0,1.44947,R
0,329,8,2,0,0,0,1,0,0,0,1.44972,R
0,382,8,2,0,0,0,1,0,0,0,1.44998,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.45024,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.45049,R
0,587,8,1,0,0,0,2,0,0,0,1.45075,R
0,370,8,2,0,0,0,1,0,0,0,1.451,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.45117,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.45143,R
0,0000017D,8,11,D5,F4,1,0,0,0,0,1.45604,R
0,0000017F,8,75,D5,F4,1,0,0,0,0,1.45629,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.45945,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.45962,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.45988,R
0,316,8,2,0,0,0,1,0,0,0,1.46013,R
0,329,8,2,0,0,0,1,0,0,0,1.46039,R
0,382,8,2,0,0,0,1,0,0,0,1.46065,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.4609,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.46116,R
0,587,8,1,0,0,0,2,0,0,0,1.46141,R
0,000001C7,8,29,D5,F4,1,0,0,0,0,1.46944,R
0,184,8,55,D6,F4,1,0,0,0,0,1.46961,R
0,000001CD,8,8D,D5,F4,1,0,0,0,0,1.46986,R
0,1E9,8,F1,D5,F4,1,0,0,0,0,1.47012,R
0,316,8,2,0,0,0,1,0,0,0,1.47037,R
0,329,8,2,0,0,0,1,0,0,0,1.47063,R
0,334,8,B9,D6,F4,1,0,0,0,0,1.47089,R
0,382,8,2,0,0,0,1,0,0,0,1.47114,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.47131,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.47157,R
0,587,8,1,0,0,0,2,0,0,0,1.47182,R
0,370,8,2,0,0,0,1,0,0,0,1.47208,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.47234,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.47259,R
0,316,8,2,0,0,0,1,0,0,0,1.48061,R
0,329,8,2,0,0,0,1,0,0,0,1.48087,R
0,382,8,2,0,0,0,1,0,0,0,1.48113,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.48138,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.48164,R
0,587,8,1,0,0,0,2,0,0,0,1.48189,R
0,316,8,2,0,0,0,1,0,0,0,1.48983,R
0,329,8,2,0,0,0,1,0,0,0,1.49,R
0,382,8,2,0,0,0,1,0,0,0,1.49026,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.49051,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.49077,R
0,587,8,1,0,0,0,2,0,0,0,1.49102,R
0,370,8,2,0,0,0,1,0,0,0,1.49128,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.49154,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.49179,R
0,316,8,2,0,0,0,1,0,0,0,1.49998,R
0,329,8,2,0,0,0,1,0,0,0,1.50024,R
0,382,8,2,0,0,0,1,0,0,0,1.50041,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.50067,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.50092,R
0,587,8,1,0,0,0,2,0,0,0,1.50118,R
0,120,4,F0,55,0,0,0,0,,,1.5034,R
0,316,8,2,0,0,0,1,0,0,0,1.50912,R
0,329,8,2,0,0,0,1,0,0,0,1.50937,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.50963,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.50988,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.51014,R
0,184,8,75,D6,F4,1,0,0,0,0,1.5104,R
0,1E9,8,11,D6,F4,1,0,0,0,0,1.51057,R
0,334,8,D9,D6,F4,1,0,0,0,0,1.51082,R
0,382,8,2,0,0,0,1,0,0,0,1.51108,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.51133,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.51159,R
0,587,8,1,0,0,0,2,0,0,0,1.51185,R
0,370,8,2,0,0,0,1,0,0,0,1.5121,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.51236,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.51253,R
0,316,8,2,0,0,0,1,0,0,0,1.52064,R
0,329,8,2,0,0,0,1,0,0,0,1.52081,R
0,382,8,2,0,0,0,1,0,0,0,1.52106,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.52132,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.52157,R
0,587,8,1,0,0,0,2,0,0,0,1.52183,R
0,316,8,2,0,0,0,1,0,0,0,1.52977,R
0,329,8,2,0,0,0,1,0,0,0,1.53002,R
0,382,8,2,0,0,0,1,0,0,0,1.53028,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.53053,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.53079,R
0,587,8,1,0,0,0,2,0,0,0,1.53105,R
0,370,8,2,0,0,0,1,0,0,0,1.5313,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.53147,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.53173,R
0,316,8,2,0,0,0,1,0,0,0,1.53992,R
0,329,8,2,0,0,0,1,0,0,0,1.54018,R
0,382,8,2,0,0,0,1,0,0,0,1.54043,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.54069,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.54094,R
0,587,8,1,0,0,0,2,0,0,0,1.5412,R
0,316,8,2,0,0,0,1,0,0,0,1.54914,R
0,329,8,2,0,0,0,1,0,0,0,1.54939,R
0,0000017D,8,CD,D5,F4,1,0,0,0,0,1.54956,R
0,0000017F,8,31,D6,F4,1,0,0,0,0,1.54982,R
0,184,8,95,D6,F4,1,0,0,0,0,1.55008,R
0,000001C7,8,69,D5,F4,1,0,0,0,0,1.55033,R
0,000001CD,8,CD,D5,F4,1,0,0,0,0,1.55059,R
0,1E9,8,31,D6,F4,1,0,0,0,0,1.55076,R
0,334,8,F9,D6,F4,1,0,0,0,0,1.55101,R
0,382,8,2,0,0,0,1,0,0,0,1.55127,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.55153,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.55178,R
0,587,8,1,0,0,0,2,0,0,0,1.55204,R
0,370,8,2,0,0,0,1,0,0,0,1.55229,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.55255,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.55272,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.55938,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.55963,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.55989,R
0,316,8,2,0,0,0,1,0,0,0,1.56091,R
0,329,8,2,0,0,0,1,0,0,0,1.56117,R
0,382,8,2,0,0,0,1,0,0,0,1.56142,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.56168,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.56194,R
0,587,8,1,0,0,0,2,0,0,0,1.56211,R
0,316,8,2,0,0,0,1,0,0,0,1.57013,R
0,329,8,2,0,0,0,1,0,0,0,1.5703,R
0,382,8,2,0,0,0,1,0,0,0,1.57056,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.57081,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.57107,R
0,587,8,1,0,0,0,2,0,0,0,1.57132,R
0,370,8,2,0,0,0,1,0,0,0,1.57158,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.57184,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.57209,R
0,316,8,2,0,0,0,1,0,0,0,1.58028,R
0,329,8,2,0,0,0,1,0,0,0,1.58045,R
0,382,8,2,0,0,0,1,0,0,0,1.58071,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.58097,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.58122,R
0,587,8,1,0,0,0,2,0,0,0,1.58148,R
0,120,4,F0,55,0,0,0,0,,,1.58336,R
0,000001C7,8,ED,D5,F4,1,0,0,0,0,1.58941,R
0,184,8,19,D7,F4,1,0,0,0,0,1.58967,R
0,000001CD,8,51,D6,F4,1,0,0,0,0,1.58993,R
0,1E9,8,B5,D6,F4,1,0,0,0,0,1.5901,R
0,316,8,2,0,0,0,1,0,0,0,1.59035,R
0,329,8,2,0,0,0,1,0,0,0,1.59061,R
0,334,8,7D,D7,F4,1,0,0,0,0,1.59086,R
0,382,8,2,0,0,0,1,0,0,0,1.59112,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.59138,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.59163,R
0,587,8,1,0,0,0,2,0,0,0,1.59189,R
0,370,8,2,0,0,0,1,0,0,0,1.59206,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.59232,R
